observation
"[0, 6.03222e-07, 0, -0.000368368, 0, 1.33909, 0, -0.0762623, 1.58386]"
"[0, 9.31411e-06, 0, -0.000631819, -0.0012, 1.33713, 0, 0.0140595, 0.929731]"
"[0, 2.36092e-05, 0, -0.0015595, -0.0024, 1.31813, 0, -0.0036386, 0.373197]"
"[0, 3.04024e-05, 0, -0.00257143, -0.0036, 1.2993, 0, -0.0335808, 0.101281]"
"[0, 4.44575e-05, 0, -0.00342137, -0.0048, 1.28221, 0, -0.0147754, 0.0713633]"
"[0, 5.29341e-05, 0, -0.00438748, -0.006, 1.2699, 0, 0.0205561, -0.0401367]"
"[0, 6.28578e-05, 0, -0.00526264, -0.0072, 1.26177, 0, -0.0131983, -0.0860671]"
"[0, 7.14688e-05, 0, -0.0062592, -0.0084, 1.25694, 0, 0.0125926, -0.0702775]"
"[0, 7.89797e-05, 0, -0.00773286, -0.0096, 1.2534, 0, 0.0212433, 0.00184318]"
"[0, 8.51298e-05, 0, -0.00897566, -0.0108, 1.25038, 0, 0.0360721, 0.132415]"
"[0, 9.07173e-05, 0, -0.00977436, -0.012, 1.24736, 0, 0.0538156, 0.146065]"
"[0, 9.48589e-05, 0, -0.0105207, -0.0132, 1.24453, 0, 0.0565503, 0.0302548]"
"[0, 9.87092e-05, 0, -0.0113145, -0.0144, 1.24226, 0, 0.00468844, 0.00114773]"
"[0, 0.000105955, 0, -0.012517, -0.0156, 1.2415, 0, 0.0157015, 0.523731]"
"[0, 0.000115429, 0, -0.0141482, -0.0168, 1.24188, 0, 0.0138074, 0.202706]"
"[0, 0.000112268, 0, -0.0145725, -0.018, 1.24234, 0, 0.0801366, 2.51451]"
"[0, 0.000113161, 0, -0.0146048, -0.0192, 1.24189, 0, 0.0448567, 2.58236]"
"[0, 0.000112659, 0, -0.0147348, -0.0204, 1.24134, 0, 0.0800579, 3.60733]"
"[0, 0.000112653, 0, -0.0148859, -0.0216, 1.24092, 0, 0.0828972, 4.52098]"
"[0, 0.00011392, 0, -0.0151387, -0.0228, 1.24064, 0, 0.125722, 5.55147]"
"[0, 0.000116512, 0, -0.0153204, -0.024, 1.24038, 0, 0.122008, 6.86874]"
"[0, 0.000113366, 0, -0.0155193, -0.0252, 1.24008, 0, 0.143941, 7.94203]"
"[0, 0.00011376, 0, -0.0157101, -0.0264, 1.23997, 0, 0.14389, 9.46995]"
"[0, 0.000114919, 0, -0.0158909, -0.0276, 1.24003, 0, 0.173887, 10.729]"
"[0, 0.000114734, 0, -0.0160521, -0.0288, 1.23996, 0, 0.160997, 11.6728]"
"[1, 0.000113252, 0, -0.0161874, -0.02952, 1.23997, 0, 0.189667, 12.8808]"
"[1, 0.00010965, 8e-05, -0.0162986, -0.02856, 1.2397, 0, 0.17188, 13.7556]"
"[1, 0.000112773, 0.00018, -0.0163449, -0.02736, 1.23964, 0, 0.200869, 13.9445]"
"[1, 0.000109528, 0.00028, -0.0163499, -0.02616, 1.23969, 0, 0.167357, 13.957]"
"[1, 0.000111845, 0.00038, -0.0163363, -0.02496, 1.23985, 0, 0.132699, 13.4577]"
